channel,sender_id,date,text,message_id,processed_text,tokens
@Shewabrand,-1001237900032,2025-06-19 08:46:11+00:00,SKECHERS FLEX COMFORT  original 💯  Size 36#37#38#39#40 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3709,skechers flex comfort original size 36 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['skechers', 'flex', 'comfort', 'original', 'size', '36', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-18 09:01:45+00:00,adidas FEAR OF GOD original 💯  Size 36#38#39 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3708,adidas fear of god original size 36 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['adidas', 'fear', 'of', 'god', 'original', 'size', '36', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-17 04:39:57+00:00,NEW COTTON TISHERTS 💯 original  Size M#L#XL#XXX SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3704,new cotton tisherts original size m shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['new', 'cotton', 'tisherts', 'original', 'size', 'm', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-16 09:25:32+00:00,stock jeans ORIGINAL 💯  Size 30#31#32#33#34 SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3703,stock jeans original size 30 shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['stock', 'jeans', 'original', 'size', '30', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-16 08:53:26+00:00,stock jeans ORIGINAL 💯  Size 30#31#32#33#34#36 SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3702,stock jeans original size 30 shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['stock', 'jeans', 'original', 'size', '30', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-15 06:59:40+00:00,SKECHERS QUANTUM FLEX original 💯  Size #3940#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3701,skechers quantum flex original size made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['skechers', 'quantum', 'flex', 'original', 'size', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-14 10:19:45+00:00,New balance 530 original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3699,new balance 530 original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['new', 'balance', '530', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-13 08:40:53+00:00,NEW FASHION SHOES original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3698,new fashion shoes original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['new', 'fashion', 'shoes', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-13 08:26:43+00:00,Under armour hover original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3697,under armour hover original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['under', 'armour', 'hover', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-13 07:56:45+00:00,NIKE AIR ZOOM 2024 original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3696,nike air zoom 2024 original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['nike', 'air', 'zoom', '2024', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-12 12:44:04+00:00,SKECHERS MSTRIKE  original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3694,skechers mstrike original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['skechers', 'mstrike', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-12 06:48:15+00:00,PUMA ULTRA  original 💯  Size 39#40#41#42#43#44#45 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3693,puma ultra original size 39 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['puma', 'ultra', 'original', 'size', '39', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-12 06:41:48+00:00,PUMA ULTRA  original 💯  Size 39#40#41#42#43#44#45 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3692,puma ultra original size 39 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['puma', 'ultra', 'original', 'size', '39', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-11 10:18:28+00:00,NIKE PENNY 1  original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3690,nike penny 1 original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['nike', 'penny', '1', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-10 06:57:35+00:00,AIR Louis vuitton  original 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3689,air louis vuitton original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['air', 'louis', 'vuitton', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-09 10:34:14+00:00,SKECHERS  ORIGINAL 💯  Size 36#37#38#39 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3688,skechers original size 36 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['skechers', 'original', 'size', '36', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-09 08:27:59+00:00,አልቆ የነበረዉ NIKE SHELL በድጋሚ አስገብተናል ORIGINAL 💯  Size 40#41#42#43 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3687,አልቆ የነበረዉ nike shell በድጋሚ አስገብተናል original size 40 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['አልቆ', 'የነበረዉ', 'nike', 'shell', 'በድጋሚ', 'አስገብተናል', 'original', 'size', '40', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-03 06:23:15+00:00,NEW COTTON  💯 original  Size M#L#XL#XXL MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3685,new cotton original size m made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['new', 'cotton', 'original', 'size', 'm', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-06-03 06:22:59+00:00,NEW COTTON  💯 original  Size M#L#XL#XXL MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3684,new cotton original size m made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['new', 'cotton', 'original', 'size', 'm', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
@Shewabrand,-1001237900032,2025-05-28 10:25:08+00:00,SKECHERS hyper burst ORIGINAL 💯  Size 36#37#38#39#40 MADE IN VIETNAM SHEWA BRAND አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን  የቴሌግራም ቻናላችንን ይቀላቀሉ 👇👇👇 https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand https://t.me//shewabrand የቤት ቁጥር 109 እና 110 📩በ inbox  @shewat2 አዋሩን  📞 0987336458 📞0948595409 ይደውሉልን,3682,skechers hyper burst original size 36 made in vietnam shewa brand አድራሻ ድሬዳዋ አሸዋ ሚና ህንፃ 1ኛ ፎቅ ላይ እንገኛለን የቴሌግራም ቻናላችንን ይቀላቀሉ የቤት ቁጥር 109 እና 110 በ inbox አዋሩን 0987336458 0948595409 ይደውሉልን,"['skechers', 'hyper', 'burst', 'original', 'size', '36', 'made', 'in', 'vietnam', 'shewa', 'brand', 'አድራሻ', 'ድሬዳዋ', 'አሸዋ', 'ሚና', 'ህንፃ', '1ኛ', 'ፎቅ', 'ላይ', 'እንገኛለን', 'የቴሌግራም', 'ቻናላችንን', 'ይቀላቀሉ', 'የቤት', 'ቁጥር', '109', 'እና', '110', 'በ', 'inbox', 'አዋሩን', '0987336458', '0948595409', 'ይደውሉልን']"
